"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description"
"13712",44.8864079312421,-0.0428175819686308,0.126137069498391,-0.339452804309657,0.73426864526711,NA,"Elk1","ELK1, member of ETS oncogene family"
"215690",61.7819494398515,-0.0468625155791,0.120063317514511,-0.390315015020605,0.696303621692238,0.885138453373606,"Nav1","neuron navigator 1"
"238799",438.761736692761,-0.106413388211039,0.0589039292399655,-1.8065584008416,0.0708311605685392,0.310573579261503,"Tnpo1","transportin 1"
"67897",102.795871925075,0.0779185012617433,0.0886646921779695,0.878799659117338,0.379509911149944,0.694118468695048,"Rnmt","RNA (guanine-7-) methyltransferase"
"16535",13.2314004750366,-0.19069222355139,0.23028653135453,-0.828065030246236,0.407633672491869,NA,"Kcnq1","potassium voltage-gated channel, subfamily Q, member 1"
"20813",818.187075382744,-0.00615287252663065,0.0407879823669261,-0.150850132062915,0.880093939048739,0.962408085079238,"Srp14","signal recognition particle 14"
"107951",505.544894437982,0.0361286750819912,0.0505471148366227,0.714752468044231,0.474762010602021,0.763351043835431,"Cdk9","cyclin dependent kinase 9"
"30933",373.559276062436,0.0573291076489142,0.0516686345118935,1.1095533719924,0.267191533492535,0.590935590723253,"Tor2a","torsin family 2, member A"
"14287",1082.63227122288,0.151338227970957,0.0699952729033973,2.16212069320487,0.0306088743916068,0.200769617126311,"Fpgs","folylpolyglutamyl synthetase"
"239719",129.237288534967,0.0106452584495157,0.0940158437104873,0.113228345663702,0.909849523580919,0.971701402239078,"Mrtfb","myocardin related transcription factor B"
"12419",209.162857182006,-0.0161035442634444,0.0657927986544149,-0.24476150266886,0.806641103764397,0.930632490362455,"Cbx5","chromobox 5"
"80287",35.4106351353392,-0.0347882224867307,0.1933495900967,-0.179923952615219,0.85721227059223,NA,"Apobec3","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3"
"192166",3303.3761392931,-0.067072900594294,0.0528860595200346,-1.26825294232566,0.204707636086405,0.521749509814277,"Sardh","sarcosine dehydrogenase"
"22325",276.955818464617,0.134609458818866,0.0710219088306194,1.89532302123696,0.0580496200684953,0.279317871247301,"Vav2","vav 2 oncogene"
"19053",127.907679684335,0.0181181671245988,0.101114666547081,0.17918436309299,0.857792941463727,0.95243208020222,"Ppp2cb","protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform"
"14373",4681.40287092367,-0.573355773756856,0.206451394130782,-2.77719497207004,0.00548302775872815,0.0800098950049973,"G0s2","G0/G1 switch gene 2"
"66233",57.2988415983845,0.105066978794894,0.133078983011354,0.789508428884898,0.429814905312695,0.730779456147998,"Dmap1","DNA methyltransferase 1-associated protein 1"
"69836",701.501224133093,0.100938576977981,0.0496989394334289,2.03100062352812,0.0422549313503542,0.239584672908192,"Pla2g12b","phospholipase A2, group XIIB"
"215999",83.6855145646799,0.21475402250715,0.127001905768697,1.69095118067183,0.0908461270618977,0.353729926242293,"Mcu","mitochondrial calcium uniporter"
"18302",166.358422959327,0.0464210456578874,0.081550536498166,0.569230414062712,0.569199783147571,0.822854189080078,"Oit3","oncoprotein induced transcript 3"
"110279",152.424226976446,-0.0513479194413018,0.068905301215897,-0.745195486199477,0.45615355120232,0.748873285517143,"Bcr","BCR activator of RhoGEF and GTPase"
"18301",52.0959339613656,0.222225193158159,0.174821434994923,1.27115529720147,0.203673406260707,NA,"Fxyd5","FXYD domain-containing ion transport regulator 5"
"21422",34.4802073378765,0.0232681162011728,0.128266793310218,0.1814040532291,0.856050437643904,NA,"Tfcp2","transcription factor CP2"
"19009",37.0408241336271,0.161498705224985,0.142139201736857,1.13620101457984,0.255872446022426,NA,"Pou6f1","POU domain, class 6, transcription factor 1"
"22221",368.219761967146,-0.115259111946138,0.061480941703271,-1.87471285821255,0.0608322369942548,0.285626607359025,"Ubp1","upstream binding protein 1"
"74137",88.5082393555482,0.0871130814391096,0.133711665727369,0.651499485592592,0.514724109044022,0.790676552754438,"Nuak2","NUAK family, SNF1-like kinase, 2"
"56542",100.998002649068,0.0754205999087521,0.08721600888764,0.864756377535185,0.387172518575109,0.698752063950098,"Cilk1","ciliogenesis associated kinase 1"
"67680",2114.9931106431,-0.147369583718964,0.0550738180803888,-2.67585558538642,0.00745387557691079,0.0937954577767685,"Sdhb","succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"
"67826",399.457254801895,0.112874813919991,0.0783477430280895,1.44069005126954,0.149672266791933,0.450201150657042,"Snap47","synaptosomal-associated protein, 47"
"70750",237.745074127423,-0.0168788615984183,0.068182358877938,-0.247554673616313,0.804478984394168,0.930197943552344,"Kdsr","3-ketodihydrosphingosine reductase"
"20479",427.76893252848,0.0642471128703932,0.0464306732495039,1.38372132846641,0.166443800200214,0.473991489103243,"Vps4b","vacuolar protein sorting 4B"
"75617",4461.6930789398,-0.00925452838906017,0.0572138989331259,-0.161753150224516,0.871500247784241,0.958450787901465,"Rps25","ribosomal protein S25"
"66826",224.705505338229,0.0712767600875023,0.067891744367151,1.04985901823417,0.293782935929628,0.618265680388926,"Tafazzin","tafazzin, phospholipid-lysophospholipid transacylase"
"11671",1750.36555326988,0.015986778393146,0.13108319429419,0.121959023650788,0.902931470339898,0.968769117242254,"Aldh3a2","aldehyde dehydrogenase family 3, subfamily A2"
"56395",184.698682908422,0.0564215140759117,0.0705474949812545,0.799766371448111,0.423846170251907,0.726714470425285,"Tmem115","transmembrane protein 115"
"15587",610.38009127963,0.0265614466485347,0.0645960997252883,0.411192730853629,0.680931218038791,0.875762232276767,"Hyal2","hyaluronoglucosaminidase 2"
"15983",380.724383682652,-0.12171756285881,0.0473603701409296,-2.57002980543895,0.0101689765481775,0.110442348867885,"Ifrd2","interferon-related developmental regulator 2"
"15586",331.757634660079,-0.11422834986433,0.0798818886224149,-1.42996556333644,0.15272690295269,0.455187042024628,"Hyal1","hyaluronoglucosaminidase 1"
"80385",490.895322875706,-0.0222745545544295,0.0596935094889227,-0.373148684758818,0.709037785915467,0.891599134515067,"Tusc2","tumor suppressor 2, mitochondrial calcium regulator"
"56032",124.839455919262,-0.0521911517825816,0.0780258546375471,-0.668895611909985,0.503562069576756,0.78394377158021,"Nprl2","NPR2 like, GATOR1 complex subunit"
"76257",14373.7238632199,0.0598330213374757,0.0740096651524929,0.808448750770496,0.418832297308906,0.723949800748228,"Slc38a3","solute carrier family 38, member 3"
"56289",72.4407627446677,-0.0409462847369841,0.117890683474401,-0.347324178045632,0.728347788616543,0.899028125497053,"Rassf1","Ras association (RalGDS/AF-6) domain family member 1"
"17254",487.063329564221,0.0112676719714274,0.0641418248226251,0.175668091804162,0.860554704481963,0.953466185206333,"Slc3a2","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2"
"53319",194.406830306534,-0.0544650826330373,0.0797858279186571,-0.682641066137276,0.494833677984108,0.778873462483472,"Nxf1","nuclear RNA export factor 1"
"56389",339.385505681796,0.0708198052887747,0.0514899883312024,1.37540923165948,0.169004608541236,0.47660866884751,"Stx5a","syntaxin 5A"
"67473",480.897892904559,0.0327652408269877,0.0804191129440694,0.40743101518386,0.683691451325471,0.876520111079577,"Slc47a1","solute carrier family 47, member 1"
"19130",995.579552083307,-0.355588634708407,0.0991813594298949,-3.58523654800024,0.000336772818587994,0.0161058205072938,"Prox1","prospero homeobox 1"
"71766",66.4726375207117,0.0568978722741008,0.101149493023375,0.562512678743256,0.573766767725346,0.824716278865343,"Raver1","ribonucleoprotein, PTB-binding 1"
"72503",310.873012531763,-0.0439217912070776,0.0597982017649903,-0.734500200853736,0.462643937797273,0.754909791544362,"Bltp2","bridge-like lipid transfer protein family member 2"
"98404",59.4224134921538,-0.0139039620299676,0.109238848003048,-0.12728037949997,0.898718488887356,0.967491791306231,"AI597479","expressed sequence AI597479"
"67893",98.1779122235314,0.168672331144633,0.109412693815792,1.54161574184994,0.123166997905477,0.411896085737414,"Tmem86a","transmembrane protein 86A"
"70110",168.586132367413,0.141133895224012,0.0801814015245415,1.7601824430671,0.0783768778222611,0.328599382524121,"Ifi35","interferon-induced protein 35"
"66599",60.181321805372,0.130218914728306,0.105941021845438,1.22916423175801,0.219010236568839,0.537688616330181,"Rdm1","RAD52 motif 1"
"18002",1006.76902716897,0.0193743997289466,0.0344768512052845,0.561953863291813,0.574147453688307,0.824743697055334,"Nedd8","neural precursor cell expressed, developmentally down-regulated gene 8"
"53334",92.2872370403126,0.0681351525845917,0.11678681134638,0.583414786302441,0.559614106284075,0.819216863226832,"Gosr1","golgi SNAP receptor complex member 1"
"68836",947.989426733271,0.0365423780786765,0.0469576839470638,0.778198049969232,0.43645226624124,0.734083421845063,"Mrpl52","mitochondrial ribosomal protein L52"
