,Name,Term,ES,NES
37787,4ZJQV2_18_count,Positive Regulation of Protein Localization (GO:1903829),17040.24719485568,0.4707948520477
37788,4ZJQV2_5_count,Regulation of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),17039.866329497276,0.47078432934529957
37789,4ZJQV2_11_count,Wound Healing (GO:0042060),17039.850302053845,0.47078388653260017
37790,4ZJQV2_16_count,Negative Regulation of Metabolic Process (GO:0009892),17039.775656291364,0.47078182418923736
37791,4ZJQV2_40_count,Negative Regulation of Programmed Cell Death (GO:0043069),17039.673694325927,0.4707790071427542
37792,4ZJQV2_12_count,Cellular Response to Glucose Stimulus (GO:0071333),17039.578318432174,0.47077637205892736
37793,4ZJQV2_6_count,Protein-Containing Complex Assembly (GO:0065003),17039.483177714905,0.4707737434726517
37794,4ZJQV2_34_count,Lipid Biosynthetic Process (GO:0008610),17039.28404722766,0.47076824181488763
37795,4ZJQV2_26_count,Regulation of Fatty Acid Metabolic Process (GO:0019217),17039.23950215355,0.4707670111055361
37796,4ZJQV2_13_count,Signal Transduction by P53 Class Mediator (GO:0072331),17039.083910994825,0.4707627123699771
37797,4ZJQV2_23_count,Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900),17039.044453018967,0.4707616222090367
37798,4ZJQV2_14_count,Negative Regulation of Rho Protein Signal Transduction (GO:0035024),17038.914165743085,0.47075802257940275
37799,4ZJQV2_29_count,Positive Regulation of Autophagosome Assembly (GO:2000786),17038.82900644941,0.47075566976394134
37800,4ZJQV2_2_count,Regulation of Embryonic Development (GO:0045995),17038.72989418588,0.47075293145017677
37801,4ZJQV2_16_count,Regulation of Cellular Respiration (GO:0043457),17038.663641922158,0.47075110100579765
37802,4ZJQV2_5_count,Positive Regulation of DNA Binding (GO:0043388),17038.654415082194,0.4707508460829256
37803,4ZJQV2_17_count,Cellular Response to Decreased Oxygen Levels (GO:0036294),17038.526097566802,0.4707473008746324
37804,4ZJQV2_4_count,Nucleotide Biosynthetic Process (GO:0009165),17038.502085684235,0.4707466374646142
37805,4ZJQV2_32_count,Cellular Response to Hypoxia (GO:0071456),17038.395615369936,0.47074369585964254
37806,4ZJQV2_4_count,Positive Regulation of Endothelial Cell Migration (GO:0010595),17038.04909787026,0.47073412213379645
37807,4ZJQV2_27_count,Positive Regulation of Response to Biotic Stimulus (GO:0002833),17037.630427887507,0.470722554949921
37808,4ZJQV2_24_count,Phospholipid Dephosphorylation (GO:0046839),17037.532425176694,0.4707198472913284
37809,4ZJQV2_38_count,Regulation of Protein Binding (GO:0043393),17037.516559271204,0.47071940894166464
37810,4ZJQV2_22_count,Regulation of Phagocytosis (GO:0050764),17037.448087045253,0.4707175171632698
37811,4ZJQV2_20_count,Negative Regulation of DNA Recombination (GO:0045910),17037.35563414667,0.4707149628371375
37812,4ZJQV2_34_count,Cellular Response to Ionizing Radiation (GO:0071479),17037.350319672725,0.4707148160066986
37813,4ZJQV2_33_count,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),17037.29530798943,0.47071329612162877
37814,4ZJQV2_2_count,Negative Regulation of Proteolysis (GO:0045861),17037.161802863302,0.4707096075879248
37815,4ZJQV2_11_count,Calcineurin-Mediated Signaling (GO:0097720),17037.118004291064,0.47070839750322935
37816,4ZJQV2_32_count,Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532),17036.528989878327,0.47069212397444027
37817,4ZJQV2_8_count,Regulation of Cell Growth (GO:0001558),17036.52469851562,0.4706920054109331
37818,4ZJQV2_39_count,Regulation of DNA Replication (GO:0006275),17036.408827123803,0.47068880406918356
37819,4ZJQV2_37_count,DNA Repair (GO:0006281),17036.36192502691,0.47068750823905187
37820,4ZJQV2_33_count,Positive Regulation of Muscle Hypertrophy (GO:0014742),17036.356709902833,0.4706873641534913
37821,4ZJQV2_18_count,Microtubule Nucleation (GO:0007020),17036.264445077613,0.47068481502352616
37822,4ZJQV2_4_count,Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532),17036.222502180546,0.47068365620817604
37823,4ZJQV2_36_count,Phospholipid Catabolic Process (GO:0009395),17036.08753541288,0.47067992729164754
37824,4ZJQV2_29_count,Positive Regulation of Amyloid-Beta Formation (GO:1902004),17036.087496098266,0.4706799262054474
37825,4ZJQV2_4_count,Positive Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051044),17035.993903000362,0.4706773403774265
37826,4ZJQV2_25_count,Protein Maturation (GO:0051604),17035.888379698183,0.4706744249368892
37827,4ZJQV2_24_count,Negative Regulation of Protein-Containing Complex Assembly (GO:0031333),17035.768178330512,0.4706711039648129
37828,4ZJQV2_1_count,Nucleotide Biosynthetic Process (GO:0009165),17035.672109987714,0.4706684497497233
37829,4ZJQV2_5_count,Lysosome Organization (GO:0007040),17035.618887988552,0.47066697931077167
37830,4ZJQV2_21_count,Regulation of Endothelial Cell Migration (GO:0010594),17035.581180544214,0.4706659375142252
37831,4ZJQV2_31_count,Positive Regulation of calcineurin-NFAT Signaling Cascade (GO:0070886),17035.370218599783,0.4706601089721694
37832,4ZJQV2_31_count,Positive Regulation of Calcineurin-Mediated Signaling (GO:0106058),17035.370218599783,0.4706601089721694
37833,4ZJQV2_39_count,Glucose 6-Phosphate Metabolic Process (GO:0051156),17035.2946052683,0.47065801989641826
37834,4ZJQV2_28_count,Cellular Response to Ionizing Radiation (GO:0071479),17035.235826364995,0.470656395929068
37835,4ZJQV2_23_count,Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536),17035.22197114362,0.47065601313139943
37836,4ZJQV2_17_count,Positive Regulation of Catalytic Activity (GO:0043085),17035.19339531178,0.4706552236267421
37837,4ZJQV2_3_count,Negative Regulation of Protein-Containing Complex Assembly (GO:0031333),17035.1315492313,0.4706535149181784
37838,4ZJQV2_37_count,Regulation of Protein Phosphorylation (GO:0001932),17034.916473924455,0.47064757273047964
37839,4ZJQV2_15_count,Pigment Granule Transport (GO:0051904),17034.7933638312,0.47064417139495457
37840,4ZJQV2_15_count,Melanosome Transport (GO:0032402),17034.7933638312,0.47064417139495457
37841,4ZJQV2_35_count,Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336),17034.752620028514,0.47064304570866977
37842,4ZJQV2_37_count,DNA Damage Checkpoint Signaling (GO:0000077),17034.70084332231,0.47064161520085734
37843,4ZJQV2_13_count,Cardiac Epithelial to Mesenchymal Transition (GO:0060317),17034.44737576299,0.47063461229645553
37844,4ZJQV2_13_count,Regulation of Amyloid-Beta Formation (GO:1902003),17034.333895917436,0.47063147702931496
37845,4ZJQV2_7_count,Negative Regulation of Defense Response (GO:0031348),17034.306708685817,0.47063072588946697
37846,4ZJQV2_34_count,Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992),17034.306369689533,0.4706307165235403
37847,4ZJQV2_30_count,Positive Regulation of Immunoglobulin Production (GO:0002639),17034.196467466427,0.4706276801004019
37848,4ZJQV2_24_count,Positive Regulation of Cell-Cell Adhesion (GO:0022409),17034.090188765917,0.47062474378941355
37849,4ZJQV2_36_count,Regulation of Cell Morphogenesis (GO:0022604),17034.05945677011,0.4706238947133846
37850,4ZJQV2_5_count,Protein Maturation (GO:0051604),17033.801494704978,0.4706167676329557
37851,4ZJQV2_14_count,Cellular Response to Mechanical Stimulus (GO:0071260),17033.791507413323,0.47061649170001624
37852,4ZJQV2_40_count,Androgen Metabolic Process (GO:0008209),17033.7774583844,0.4706161035477543
37853,4ZJQV2_10_count,Pyroptotic Inflammatory Response (GO:0070269),17033.719852402646,0.47061451198635573
37854,4ZJQV2_30_count,Positive Regulation of Superoxide Anion Generation (GO:0032930),17033.61781301033,0.4706116928006914
37855,4ZJQV2_30_count,Regulation of Superoxide Anion Generation (GO:0032928),17033.61781301033,0.4706116928006914
37856,4ZJQV2_31_count,Positive Regulation of Amide Metabolic Process (GO:0034250),17033.397041811342,0.47060559324457724
37857,4ZJQV2_32_count,DNA Repair (GO:0006281),17033.125713048114,0.47059809686359877
37858,4ZJQV2_17_count,Regulation of JUN Kinase Activity (GO:0043506),17032.73361590794,0.47058726384498195
37859,4ZJQV2_36_count,DNA Damage Response (GO:0006974),17032.597864234653,0.47058351324276304
37860,4ZJQV2_8_count,Positive Regulation of D-glucose Transmembrane Transport (GO:0010828),17032.517621575265,0.4705812962660653
37861,4ZJQV2_31_count,Positive Regulation of Catalytic Activity (GO:0043085),17032.473637246287,0.4705800810492074
37862,4ZJQV2_24_count,Negative Regulation of Protein Localization to Nucleus (GO:1900181),17032.413502594838,0.47057841962469826
37863,4ZJQV2_4_count,Cellular Response to Interleukin-1 (GO:0071347),17032.380896066763,0.4705775187583326
37864,4ZJQV2_14_count,Regulation of Endothelial Cell Migration (GO:0010594),17032.253188043138,0.47057399038932474
37865,4ZJQV2_20_count,Positive Regulation of Programmed Cell Death (GO:0043068),17032.131742420588,0.4705706350404706
37866,4ZJQV2_23_count,Mitotic Cytokinesis (GO:0000281),17032.087095302686,0.4705694015118118
37867,4ZJQV2_13_count,DNA Replication Initiation (GO:0006270),17031.843177277526,0.470562662445808
37868,4ZJQV2_27_count,Positive Regulation of D-glucose Transmembrane Transport (GO:0010828),17031.822621401603,0.4705620945197414
37869,4ZJQV2_21_count,Negative Regulation of Catalytic Activity (GO:0043086),17031.735163811143,0.47055967820600547
37870,4ZJQV2_30_count,Negative Regulation of Immune System Process (GO:0002683),17031.664769417053,0.4705577333211706
37871,4ZJQV2_31_count,Positive Regulation of Collagen Metabolic Process (GO:0010714),17031.550540061322,0.4705545773462593
37872,4ZJQV2_7_count,Negative Regulation of Actin Filament Polymerization (GO:0030837),17031.427020728635,0.4705511647041014
37873,4ZJQV2_33_count,Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201),17031.381649882078,0.4705499111799742
37874,4ZJQV2_1_count,Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),17031.367781110283,0.47054952800792915
37875,4ZJQV2_31_count,Androgen Metabolic Process (GO:0008209),17031.339214733223,0.4705487387644923
37876,4ZJQV2_22_count,DNA Metabolic Process (GO:0006259),17031.32590033501,0.47054837090890517
37877,4ZJQV2_23_count,Regulation of Interleukin-8 Production (GO:0032677),17031.300684244732,0.4705476742285486
37878,4ZJQV2_18_count,Regulation of Response to Biotic Stimulus (GO:0002831),17031.22983484176,0.4705457167725441
37879,4ZJQV2_9_count,Regulation of Protein Localization to Cell Periphery (GO:1904375),17031.208494223374,0.4705451271652948
37880,4ZJQV2_19_count,Phospholipid Dephosphorylation (GO:0046839),17031.187051553927,0.47054453473853747
37881,4ZJQV2_22_count,Regulation of Cell Cycle G2/M Phase Transition (GO:1902749),17031.08446189265,0.47054170034981935
37882,4ZJQV2_2_count,Regulation of Cell Cycle (GO:0051726),17031.07870695253,0.47054154135000253
37883,4ZJQV2_19_count,Postreplication Repair (GO:0006301),17031.076424561168,0.4705414782911695
37884,4ZJQV2_40_count,Blood Vessel Endothelial Cell Migration (GO:0043534),17031.0241310469,0.4705400335047746
37885,4ZJQV2_5_count,Regulation of JUN Kinase Activity (GO:0043506),17030.972099127637,0.47053859594583247
37886,4ZJQV2_25_count,Regulation of Peptidyl-Serine Phosphorylation (GO:0033135),17030.9467402899,0.47053789532159124
37887,4ZJQV2_17_count,Positive Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051044),17030.932891058415,0.47053751268941385
37888,4ZJQV2_28_count,Mitotic Metaphase Chromosome Alignment (GO:0007080),17030.816018848003,0.4705342836966428
37889,4ZJQV2_33_count,mRNA Splice Site Recognition (GO:0006376),17030.704661917116,0.47053120708224855
37890,4ZJQV2_10_count,Zinc Ion Transmembrane Transport (GO:0071577),17030.638750937153,0.4705293860669953
37891,4ZJQV2_26_count,Positive Regulation of Apoptotic Signaling Pathway (GO:2001235),17030.47590131163,0.4705248867915754
37892,4ZJQV2_17_count,Response to Tumor Necrosis Factor (GO:0034612),17030.2274382904,0.4705180221545791
37893,4ZJQV2_3_count,Regulation of T Cell Receptor Signaling Pathway (GO:0050856),17030.190136987516,0.47051699157907323
37894,4ZJQV2_4_count,Regulation of Androgen Receptor Signaling Pathway (GO:0060765),17030.156207206248,0.4705160541533323
37895,4ZJQV2_2_count,Regulation of Microtubule Nucleation (GO:0010968),17030.09218556302,0.4705142853374397
37896,4ZJQV2_9_count,Regulation of Biomineral Tissue Development (GO:0070167),17030.035982740705,0.4705127325430986
37897,4ZJQV2_14_count,Nucleotide Biosynthetic Process (GO:0009165),17030.001812498864,0.47051178847381553
37898,4ZJQV2_40_count,Negative Regulation of Viral Genome Replication (GO:0045071),17029.907575044694,0.47050918484325865
37899,4ZJQV2_1_count,Microtubule Nucleation (GO:0007020),17029.904575755987,0.47050910197769535
37900,4ZJQV2_15_count,Microtubule Nucleation (GO:0007020),17029.833370460292,0.4705071346889425
37901,4ZJQV2_29_count,Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904356),17029.773571702655,0.4705054825446437
37902,4ZJQV2_6_count,Androgen Metabolic Process (GO:0008209),17029.77274605125,0.47050545973321223
37903,4ZJQV2_31_count,Monocarboxylic Acid Transport (GO:0015718),17029.750715674032,0.4705048510690265
37904,4ZJQV2_33_count,Negative Regulation of GTPase Activity (GO:0034260),17029.675670830424,0.4705027776996886
37905,4ZJQV2_34_count,Cellular Response to Mechanical Stimulus (GO:0071260),17029.616740370664,0.4705011495450752
37906,4ZJQV2_1_count,Cellular Response to Ionizing Radiation (GO:0071479),17029.491556587076,0.47049769091679366
37907,4ZJQV2_8_count,Regulation of Telomere Maintenance (GO:0032204),17029.285744590026,0.47049200465957025
37908,4ZJQV2_8_count,Protein Autoubiquitination (GO:0051865),17029.267422459303,0.47049149844832083
37909,4ZJQV2_6_count,Positive Regulation of Activated T Cell Proliferation (GO:0042104),17029.25910447375,0.47049126863564655
37910,4ZJQV2_1_count,Phospholipid Dephosphorylation (GO:0046839),17029.233330037423,0.4704905565290792
37911,4ZJQV2_28_count,Stress-Activated MAPK Cascade (GO:0051403),17029.22158973977,0.47049023216337993
37912,4ZJQV2_2_count,Secretory Granule Organization (GO:0033363),17029.19186635779,0.4704894109537424
37913,4ZJQV2_33_count,Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),17029.180066318717,0.47048908493748304
37914,4ZJQV2_27_count,Apoptotic Process (GO:0006915),17029.124693126712,0.4704875550645042
37915,4ZJQV2_3_count,Protein-Containing Complex Assembly (GO:0065003),17029.000879901858,0.47048413430257446
37916,4ZJQV2_9_count,mRNA Splice Site Recognition (GO:0006376),17028.931106238033,0.4704822065675269
37917,4ZJQV2_5_count,Apoptotic Process (GO:0006915),17028.896368390804,0.47048124681621223
37918,4ZJQV2_32_count,Regulation of Telomere Maintenance (GO:0032204),17028.888369930075,0.47048102583149926
37919,4ZJQV2_39_count,Regulation of Cell Cycle (GO:0051726),17028.603820876015,0.4704731641949705
37920,4ZJQV2_26_count,Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122),17028.56674419399,0.4704721398253808
37921,4ZJQV2_29_count,Regulation of Plasminogen Activation (GO:0010755),17028.5231656918,0.47047093582086974
37922,4ZJQV2_35_count,Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990),17028.510689657178,0.4704705911279315
37923,4ZJQV2_2_count,Positive Regulation of Immunoglobulin Production (GO:0002639),17028.325758238927,0.4704654817677973
37924,4ZJQV2_27_count,Response to Gamma Radiation (GO:0010332),17028.250809400986,0.4704634110509429
37925,4ZJQV2_23_count,Negative Regulation of B Cell Activation (GO:0050869),17028.18616189339,0.4704616249434161
37926,4ZJQV2_30_count,Regulation of Interferon-Alpha Production (GO:0032647),17028.01129775091,0.4704567937260548
37927,4ZJQV2_17_count,Negative Regulation of Protein Localization to Nucleus (GO:1900181),17027.977906909087,0.4704558711903512
37928,4ZJQV2_10_count,- Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051898),17027.904453009945,0.47045384177627153
37929,4ZJQV2_18_count,3'-UTR-mediated mRNA Stabilization (GO:0070935),17027.874394735052,0.47045301131407696
37930,4ZJQV2_18_count,Protein Localization (GO:0008104),17027.8433147232,0.4704521526229198
37931,4ZJQV2_18_count,Lysosome Organization (GO:0007040),17027.59523428159,0.47044529855598827
37932,4ZJQV2_5_count,Cellular Response to Hypoxia (GO:0071456),17027.586126526745,0.4704450469232481
37933,4ZJQV2_25_count,Mismatch Repair (GO:0006298),17027.511019731763,0.47044297184229256
37934,4ZJQV2_18_count,Negative Regulation of Immune System Process (GO:0002683),17027.461825053757,0.4704416126718012
37935,4ZJQV2_39_count,Positive Regulation of Neutrophil Chemotaxis (GO:0090023),17027.4316927149,0.47044078016333746
37936,4ZJQV2_23_count,Receptor-Mediated Endocytosis (GO:0006898),17027.379471449683,0.4704393373730686
37937,4ZJQV2_22_count,DNA Damage Response (GO:0006974),17027.377565898714,0.47043928472573454
37938,4ZJQV2_14_count,Regulation of Peptidyl-Serine Phosphorylation (GO:0033135),17027.18828144669,0.47043405509822
37939,4ZJQV2_2_count,Positive Regulation of Cell Cycle (GO:0045787),17027.1699262117,0.47043354797235243
37940,4ZJQV2_30_count,Anterograde Axonal Transport (GO:0008089),17026.917800630592,0.47042658214466826
37941,4ZJQV2_16_count,Regulation of Protein Localization to Cell Surface (GO:2000008),17026.63233142584,0.47041869508584344
37942,4ZJQV2_34_count,Cellular Response to Amino Acid Stimulus (GO:0071230),17026.513611057486,0.4704154150314161
37943,4ZJQV2_14_count,Prostaglandin Metabolic Process (GO:0006693),17026.278640499335,0.4704089231696552
37944,4ZJQV2_9_count,Pore Complex Assembly (GO:0046931),17026.19939693079,0.47040673379624404
37945,4ZJQV2_4_count,Negative Regulation of GTPase Activity (GO:0034260),17026.191531352313,0.4704065164828557
37946,4ZJQV2_35_count,Apoptotic Process (GO:0006915),17026.000976943415,0.47040125176845815
37947,4ZJQV2_3_count,Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532),17025.56514793887,0.4703892105081779
37948,4ZJQV2_37_count,Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532),17025.418214069556,0.47038515095971756
37949,4ZJQV2_27_count,Stress-Activated Protein Kinase Signaling Cascade (GO:0031098),17025.231223478615,0.47037998470792614
37950,4ZJQV2_34_count,Negative Regulation of Gene Expression (GO:0010629),17025.18457329778,0.47037869583783337
37951,4ZJQV2_24_count,Regulation of Oxidoreductase Activity (GO:0051341),17024.915139756664,0.470371251818819
37952,4ZJQV2_30_count,Phospholipid Dephosphorylation (GO:0046839),17024.80889328811,0.47036831639834825
37953,4ZJQV2_29_count,Acylglycerol Biosynthetic Process (GO:0046463),17024.417837287023,0.47035751214474386
37954,4ZJQV2_5_count,Protein Heterooligomerization (GO:0051291),17024.38963435376,0.47035673294267943
37955,4ZJQV2_38_count,Negative Regulation of Proteolysis (GO:0045861),17024.362447825868,0.4703559818222743
37956,4ZJQV2_34_count,Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961),17024.240813309494,0.470352621254585
37957,4ZJQV2_2_count,Response to Type II Interferon (GO:0034341),17024.19459643379,0.4703513443560218
37958,4ZJQV2_34_count,Pyroptotic Inflammatory Response (GO:0070269),17024.169989596565,0.4703506645083554
37959,4ZJQV2_1_count,Postreplication Repair (GO:0006301),17024.13168119609,0.47034960610834936
37960,4ZJQV2_17_count,Regulation of Cytoskeleton Organization (GO:0051493),17024.11580024088,0.4703491673428859
37961,4ZJQV2_35_count,Negative Regulation of Viral Genome Replication (GO:0045071),17024.107217402754,0.4703489302127575
37962,4ZJQV2_30_count,Negative Regulation of Protein Polymerization (GO:0032272),17023.719907399194,0.4703382294550902
37963,4ZJQV2_26_count,Positive Regulation of Lymphocyte Migration (GO:2000403),17023.67907821283,0.4703371014097905
37964,4ZJQV2_7_count,Regulation of Cellular Localization (GO:0060341),17023.572591037348,0.47033415933897116
37965,4ZJQV2_32_count,Negative Regulation of DNA Recombination (GO:0045910),17023.56573634148,0.4703339699546571
37966,4ZJQV2_20_count,Regulation of Double-Strand Break Repair (GO:2000779),17023.538582028203,0.4703332197242904
37967,4ZJQV2_37_count,Positive Regulation of Metabolic Process (GO:0009893),17023.5108261084,0.47033245287249487
37968,4ZJQV2_22_count,Protein Autoubiquitination (GO:0051865),17023.475536324695,0.47033147787205576
37969,4ZJQV2_34_count,Positive Regulation of Organelle Organization (GO:0010638),17023.28485883472,0.47032620975712436
37970,4ZJQV2_39_count,Protein Heterooligomerization (GO:0051291),17023.239410194867,0.47032495408369246
37971,4ZJQV2_37_count,Metaphase Chromosome Alignment (GO:0051310),17023.101063752718,0.47032113179214835
37972,4ZJQV2_10_count,Phosphatidylcholine Metabolic Process (GO:0046470),17023.094196914517,0.47032094207236097
37973,4ZJQV2_12_count,Response to Tumor Necrosis Factor (GO:0034612),17023.024019549644,0.4703190031836973
37974,4ZJQV2_36_count,Glial Cell Development (GO:0021782),17022.96750819727,0.47031744186516267
37975,4ZJQV2_21_count,Negative Regulation of Gene Expression (GO:0010629),17022.89733829492,0.47031550318267656
37976,4ZJQV2_35_count,Negative Regulation of Protein Polymerization (GO:0032272),17022.70259341591,0.47031012269227335
37977,4ZJQV2_5_count,Negative Regulation of Reactive Oxygen Species Metabolic Process (GO:2000378),17022.699120814057,0.4703100267498227
37978,4ZJQV2_4_count,Negative Regulation of Protein Localization to Nucleus (GO:1900181),17022.60806654128,0.4703075110654908
37979,4ZJQV2_13_count,Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225),17022.532675733808,0.47030542813772314
37980,4ZJQV2_24_count,Chromatin Organization (GO:0006325),17022.431363471358,0.4703026290414973
37981,4ZJQV2_20_count,Positive Regulation of ATP-dependent Activity (GO:0032781),17022.28763890169,0.47029865816086747
37982,4ZJQV2_1_count,Regulation of T Cell Receptor Signaling Pathway (GO:0050856),17022.080219946798,0.47029292750596186
37983,4ZJQV2_28_count,Protein Localization (GO:0008104),17021.973630710647,0.47028998261536903
37984,4ZJQV2_26_count,Lysosome Organization (GO:0007040),17021.84296709261,0.47028637258800154
37985,4ZJQV2_7_count,Regulation of Interferon-Alpha Production (GO:0032647),17021.79513116003,0.4702850509574792
37986,4ZJQV2_15_count,Regulation of Telomere Maintenance (GO:0032204),17021.768810415542,0.4702843237572887
37987,4ZJQV2_14_count,Regulation of Telomere Maintenance (GO:0032204),17021.518019799758,0.4702773948125672
37988,4ZJQV2_29_count,Regulation of Gluconeogenesis (GO:0006111),17021.502181799293,0.4702769572338748
37989,4ZJQV2_25_count,Regulation of Kinase Activity (GO:0043549),17021.327822366613,0.4702721399608404
37990,4ZJQV2_40_count,Positive Regulation of Mitotic Cell Cycle (GO:0045931),17021.212646823395,0.47026895784427786
37991,4ZJQV2_25_count,DNA Replication Initiation (GO:0006270),17021.20751484194,0.47026881605581533
37992,4ZJQV2_23_count,Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225),17020.979883527903,0.47026252696566384
37993,4ZJQV2_5_count,Microtubule Nucleation (GO:0007020),17020.726422527045,0.4702555242424618
37994,4ZJQV2_29_count,Negative Regulation of Apoptotic Signaling Pathway (GO:2001234),17020.639559404208,0.47025312435291816
37995,4ZJQV2_37_count,Regulation of Phosphorylation (GO:0042325),17020.47531270332,0.470248586478534
37996,4ZJQV2_21_count,Organophosphate Biosynthetic Process (GO:0090407),17020.424204217747,0.470247174432592
37997,4ZJQV2_13_count,Establishment of Epithelial Cell Polarity (GO:0090162),17020.38013072558,0.47024595675229747
37998,4ZJQV2_31_count,Cellular Response to Mechanical Stimulus (GO:0071260),17020.270112499686,0.470242917124187
37999,4ZJQV2_9_count,Positive Regulation of Stress Fiber Assembly (GO:0051496),17020.199552136346,0.4702409676538865
38000,4ZJQV2_39_count,Protein Palmitoylation (GO:0018345),17020.199371683517,0.47024096266826265
38001,4ZJQV2_38_count,Negative Regulation of Protein-Containing Complex Assembly (GO:0031333),17020.18786939716,0.47024064487843587
38002,4ZJQV2_33_count,Negative Regulation of Cellular Component Organization (GO:0051129),17020.139354988194,0.4702393045026931
38003,4ZJQV2_22_count,Telomere Maintenance (GO:0000723),17020.001145553328,0.47023548599644166
38004,4ZJQV2_28_count,Regulation of Nucleotide-Excision Repair (GO:2000819),17019.909436733444,0.47023295222801714
38005,4ZJQV2_1_count,Protein Heterooligomerization (GO:0051291),17019.90411057019,0.4702328050746213
38006,4ZJQV2_1_count,Positive Regulation of Apoptotic Process (GO:0043065),17019.884481013076,0.4702322627412659
38007,4ZJQV2_4_count,Negative Regulation of Programmed Cell Death (GO:0043069),17019.865088984057,0.470231726970433
38008,4ZJQV2_23_count,Negative Regulation of Double-Strand Break Repair (GO:2000780),17019.795004252068,0.4702297906410681
38009,4ZJQV2_14_count,3'-UTR-mediated mRNA Stabilization (GO:0070935),17019.76714960674,0.4702290210616439
38010,4ZJQV2_18_count,Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),17019.671728097775,0.47022638471754147
38011,4ZJQV2_5_count,Phosphatidylcholine Metabolic Process (GO:0046470),17019.6514100975,0.4702258233635996
38012,4ZJQV2_7_count,Receptor-Mediated Endocytosis (GO:0006898),17019.586543336405,0.47022403119844824
38013,4ZJQV2_7_count,Regulation of Kinase Activity (GO:0043549),17019.475831497744,0.47022097240692334
38014,4ZJQV2_3_count,Prostaglandin Metabolic Process (GO:0006693),17019.35938131855,0.4702177550742017
38015,4ZJQV2_30_count,Cellular Response to Amino Acid Stimulus (GO:0071230),17019.29571113236,0.47021599596850655
38016,4ZJQV2_15_count,Negative Regulation of DNA Biosynthetic Process (GO:2000279),17019.27640215818,0.47021546249234636
38017,4ZJQV2_33_count,Postreplication Repair (GO:0006301),17019.17859510096,0.47021276023935044
38018,4ZJQV2_12_count,Sterol Metabolic Process (GO:0016125),17019.102551675314,0.4702106592807836
38019,4ZJQV2_7_count,Stress-Activated MAPK Cascade (GO:0051403),17018.84871946274,0.470203646301594
38020,4ZJQV2_22_count,Endoplasmic Reticulum Tubular Network Organization (GO:0071786),17018.746755341705,0.47020082919555506
38021,4ZJQV2_3_count,Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227),17018.689746217682,0.4701992541243837
38022,4ZJQV2_17_count,Positive Regulation of Immune Response (GO:0050778),17018.662746677233,0.47019850817014336
38023,4ZJQV2_21_count,Purine Ribonucleotide Catabolic Process (GO:0009154),17018.56290339701,0.4701957496595535
38024,4ZJQV2_37_count,Receptor-Mediated Endocytosis (GO:0006898),17018.525835754946,0.47019472553972347
38025,4ZJQV2_29_count,Protein Processing (GO:0016485),17018.18322321803,0.4701852597017704
38026,4ZJQV2_21_count,Negative Regulation of Myoblast Differentiation (GO:0045662),17018.15979123324,0.4701846123134029
38027,4ZJQV2_19_count,Hippo Signaling (GO:0035329),17017.98187194904,0.47017969668734866
38028,4ZJQV2_30_count,Positive Regulation of Carbohydrate Metabolic Process (GO:0045913),17017.97430308777,0.47017948757178357
38029,4ZJQV2_17_count,Regulation of Nucleotide-Excision Repair (GO:2000819),17017.83126949723,0.4701755357818051
38030,4ZJQV2_8_count,Amide Transport (GO:0042886),17017.777189055523,0.47017404162545506
38031,4ZJQV2_32_count,Negative Regulation of Transport (GO:0051051),17017.518392930822,0.47016689150129043
38032,4ZJQV2_37_count,Positive Regulation of DNA Binding (GO:0043388),17017.426179885286,0.4701643438019153
38033,4ZJQV2_33_count,DNA Catabolic Process (GO:0006308),17017.36639783134,0.4701626921191128
38034,4ZJQV2_17_count,Positive Regulation of Carbohydrate Metabolic Process (GO:0045913),17017.26921705143,0.4701600071691601
38035,4ZJQV2_2_count,Protein Localization to Chromosome (GO:0034502),17017.093664858818,0.4701551569420711
38036,4ZJQV2_31_count,Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087),17017.065252576765,0.4701543719560335
